"id","date","susceptible_to_susceptible","susceptible_to_exposed","exposed_to_exposed","exposed_to_infected","infected_to_infected","infected_to_removed","removed_to_removed"
4,59,9,0,0,0,115,21,99855
4,60,9,0,0,0,98,17,99876
4,61,9,0,0,0,82,16,99893
4,62,9,0,0,0,64,18,99909
4,63,9,0,0,0,52,12,99927
4,64,9,0,0,0,45,7,99939
4,65,9,0,0,0,42,3,99946
4,66,9,0,0,0,39,3,99949
4,67,9,0,0,0,36,3,99952
4,68,9,0,0,0,31,5,99955
4,69,9,0,0,0,26,5,99960
4,70,9,0,0,0,21,5,99965
4,71,9,0,0,0,20,1,99970
4,72,9,0,0,0,16,4,99971
4,73,9,0,0,0,15,1,99975
4,74,9,0,0,0,11,4,99976
4,75,9,0,0,0,11,0,99980
4,76,9,0,0,0,10,1,99980
4,77,9,0,0,0,9,1,99981
4,78,9,0,0,0,7,2,99982
4,79,9,0,0,0,6,1,99984
4,80,9,0,0,0,5,1,99985
4,81,9,0,0,0,5,0,99986
4,82,9,0,0,0,4,1,99986
4,83,9,0,0,0,4,0,99987
4,84,9,0,0,0,4,0,99987
4,85,9,0,0,0,3,1,99987
4,86,9,0,0,0,3,0,99988
4,87,9,0,0,0,3,0,99988
4,88,9,0,0,0,3,0,99988
4,89,9,0,0,0,3,0,99988
4,90,9,0,0,0,2,1,99988
4,91,9,0,0,0,1,1,99989
4,92,9,0,0,0,1,0,99990
4,93,9,0,0,0,1,0,99990
4,94,9,0,0,0,1,0,99990
4,95,9,0,0,0,0,1,99990
4,96,9,0,0,0,0,0,99991
4,97,9,0,0,0,0,0,99991
4,98,9,0,0,0,0,0,99991
4,99,9,0,0,0,0,0,99991
4,100,9,0,0,0,0,0,99991
4,101,9,0,0,0,0,0,99991
4,102,9,0,0,0,0,0,99991
4,103,9,0,0,0,0,0,99991
4,104,9,0,0,0,0,0,99991
4,105,9,0,0,0,0,0,99991
4,106,9,0,0,0,0,0,99991
4,107,9,0,0,0,0,0,99991
4,108,9,0,0,0,0,0,99991
4,109,9,0,0,0,0,0,99991
4,110,9,0,0,0,0,0,99991
4,111,9,0,0,0,0,0,99991
4,112,9,0,0,0,0,0,99991
4,113,9,0,0,0,0,0,99991
4,114,9,0,0,0,0,0,99991
4,115,9,0,0,0,0,0,99991
4,116,9,0,0,0,0,0,99991
4,117,9,0,0,0,0,0,99991
4,118,9,0,0,0,0,0,99991
4,119,9,0,0,0,0,0,99991
4,120,9,0,0,0,0,0,99991
4,121,9,0,0,0,0,0,99991
4,122,9,0,0,0,0,0,99991
4,123,9,0,0,0,0,0,99991
4,124,9,0,0,0,0,0,99991
4,125,9,0,0,0,0,0,99991
4,126,9,0,0,0,0,0,99991
4,127,9,0,0,0,0,0,99991
4,128,9,0,0,0,0,0,99991
4,129,9,0,0,0,0,0,99991
4,130,9,0,0,0,0,0,99991
4,131,9,0,0,0,0,0,99991
4,132,9,0,0,0,0,0,99991
4,133,9,0,0,0,0,0,99991
4,134,9,0,0,0,0,0,99991
4,135,9,0,0,0,0,0,99991
4,136,9,0,0,0,0,0,99991
4,137,9,0,0,0,0,0,99991
4,138,9,0,0,0,0,0,99991
4,139,9,0,0,0,0,0,99991
4,140,9,0,0,0,0,0,99991
4,141,9,0,0,0,0,0,99991
4,142,9,0,0,0,0,0,99991
4,143,9,0,0,0,0,0,99991
4,144,9,0,0,0,0,0,99991
4,145,9,0,0,0,0,0,99991
4,146,9,0,0,0,0,0,99991
4,147,9,0,0,0,0,0,99991
4,148,9,0,0,0,0,0,99991
4,149,9,0,0,0,0,0,99991
4,150,9,0,0,0,0,0,99991
5,0,99900,100,0,0,0,0,0
5,1,99768,132,82,18,0,0,0
5,2,99488,280,148,66,14,4,0
5,3,98797,691,324,104,69,11,4
5,4,97284,1513,756,259,155,18,15
5,5,93821,3463,1683,586,346,68,33
